"","task","id","group","session","trial","condition","trialxcondition","RT","ACC","liking"
"3618","pav",268,"obese","second",18,"CSplus",9,0.9518542,1,74.0131654491864
"3619","pav",268,"obese","second",19,"CSplus",10,0.637115,1,74.0131654491864
"3620","pav",268,"obese","second",20,"CSminus",10,0.9023504,1,50.0000011973684
"3621","pav",268,"obese","second",21,"CSminus",11,0.4316803,1,50.0000011973684
"3622","pav",268,"obese","second",22,"CSplus",11,0.7383627,1,74.0131654491864
"3623","pav",268,"obese","second",23,"CSplus",12,0.4586784,1,74.0131654491864
"3624","pav",268,"obese","second",24,"CSminus",12,0.7356041,1,50.0000011973684
"3625","pav",268,"obese","second",25,"CSminus",13,0.9102209,1,50.0000011973684
"3626","pav",268,"obese","second",26,"CSplus",13,0.5886035,1,74.0131654491864
"3627","pav",268,"obese","second",27,"CSplus",14,0.6759354,1,74.0131654491864
"3628","pav",268,"obese","second",28,"CSminus",14,0.70949,1,50.0000011973684
"3629","pav",268,"obese","second",29,"CSminus",15,0.7012283,1,50.0000011973684
"3630","pav",268,"obese","second",30,"CSplus",15,0.64574,1,74.0131654491864
"3631","pav",268,"obese","second",31,"CSminus",16,0.8108748,1,50.0000011973684
"3632","pav",268,"obese","second",32,"CSplus",16,0.5922137,1,74.0131654491864
"3633","pav",268,"obese","second",33,"CSminus",17,0.8316204,1,50.0000011973684
"3634","pav",268,"obese","second",34,"CSplus",17,0.7180588,1,74.0131654491864
"3635","pav",268,"obese","second",35,"CSplus",18,0.724792,1,74.0131654491864
"3636","pav",268,"obese","second",36,"CSminus",18,0.6956356,1,50.0000011973684
"3637","pav",268,"obese","second",37,"CSplus",19,0.5089082,1,74.0131654491864
"3638","pav",268,"obese","second",38,"CSminus",19,0.4113337,1,50.0000011973684
"3639","pav",268,"obese","second",39,"CSminus",20,0,0,50.0000011973684
"3640","pav",268,"obese","second",40,"CSplus",20,0,0,74.0131654491864
"3641","pav",269,"obese","second",1,"CSplus",1,0.503599,1,89.1447415134177
"3642","pav",269,"obese","second",2,"CSminus",1,0.3337414,1,73.0263183260042
"3643","pav",269,"obese","second",3,"CSplus",2,0.3988649,1,89.1447415134177
"3644","pav",269,"obese","second",4,"CSminus",2,0.3378915,1,73.0263183260042
"3645","pav",269,"obese","second",5,"CSplus",3,0.4030838,1,89.1447415134177
"3646","pav",269,"obese","second",6,"CSminus",3,0.2851695,1,73.0263183260042
"3647","pav",269,"obese","second",7,"CSminus",4,0.3460159,1,73.0263183260042
"3648","pav",269,"obese","second",8,"CSplus",4,0.352454,1,89.1447415134177
"3649","pav",269,"obese","second",9,"CSplus",5,0.3558517,1,89.1447415134177
"3650","pav",269,"obese","second",10,"CSminus",5,0.499994,1,73.0263183260042
"3651","pav",269,"obese","second",11,"CSplus",6,0.3272948,1,89.1447415134177
"3652","pav",269,"obese","second",12,"CSminus",6,0.34731,1,73.0263183260042
"3653","pav",269,"obese","second",13,"CSplus",7,0.3400515,1,89.1447415134177
"3654","pav",269,"obese","second",14,"CSminus",7,0.5232813,1,73.0263183260042
"3655","pav",269,"obese","second",15,"CSminus",8,0.4068751,1,73.0263183260042
"3656","pav",269,"obese","second",16,"CSplus",8,0.371145,1,89.1447415134177
"3657","pav",269,"obese","second",17,"CSplus",9,0.3674718,1,89.1447415134177
"3658","pav",269,"obese","second",18,"CSminus",9,0.3256512,1,73.0263183260042
"3659","pav",269,"obese","second",19,"CSplus",10,0.6409948,1,89.1447415134177
"3660","pav",269,"obese","second",20,"CSminus",10,0.3354045,1,73.0263183260042
"3661","pav",269,"obese","second",21,"CSplus",11,0.4681565,1,89.1447415134177
"3662","pav",269,"obese","second",22,"CSminus",11,0.5549063,1,73.0263183260042
"3663","pav",269,"obese","second",23,"CSplus",12,0.5192171,1,89.1447415134177
"3664","pav",269,"obese","second",24,"CSminus",12,0.3614807,1,73.0263183260042
"3665","pav",269,"obese","second",25,"CSplus",13,0.3814704,1,89.1447415134177
"3666","pav",269,"obese","second",26,"CSminus",13,0.6388218,1,73.0263183260042
"3667","pav",269,"obese","second",27,"CSminus",14,0.3188303,1,73.0263183260042
"3668","pav",269,"obese","second",28,"CSplus",14,0.5395262,1,89.1447415134177
"3669","pav",269,"obese","second",29,"CSplus",15,0.4068366,1,89.1447415134177
"3670","pav",269,"obese","second",30,"CSminus",15,0.3424688,1,73.0263183260042
"3671","pav",269,"obese","second",31,"CSplus",16,0.8052238,1,89.1447415134177
"3672","pav",269,"obese","second",32,"CSminus",16,0.5165877,1,73.0263183260042
"3673","pav",269,"obese","second",33,"CSplus",17,0.578181,1,89.1447415134177
"3674","pav",269,"obese","second",34,"CSminus",17,0.3406882,1,73.0263183260042
"3675","pav",269,"obese","second",35,"CSplus",18,0.5146362,1,89.1447415134177
"3676","pav",269,"obese","second",36,"CSminus",18,0.5774725,1,73.0263183260042
"3677","pav",269,"obese","second",37,"CSminus",19,0.803588,1,73.0263183260042
"3678","pav",269,"obese","second",38,"CSplus",19,0.3221282,1,89.1447415134177
"3679","pav",269,"obese","second",39,"CSplus",20,0.3457923,1,89.1447415134177
"3680","pav",269,"obese","second",40,"CSminus",20,0.3648322,1,73.0263183260042
"3681","pav",270,"obese","second",1,"CSminus",1,0.3548195,1,71.0526360533242
"3682","pav",270,"obese","second",2,"CSplus",1,0.4323483,1,98.02631772732
"3683","pav",270,"obese","second",3,"CSminus",2,0.4107188,1,71.0526360533242
"3684","pav",270,"obese","second",4,"CSplus",2,0.4766666,1,98.02631772732
"3685","pav",270,"obese","second",5,"CSplus",3,0.471187,1,98.02631772732
"3686","pav",270,"obese","second",6,"CSminus",3,0.4786347,1,71.0526360533242
"3687","pav",270,"obese","second",7,"CSplus",4,0.4751658,1,98.02631772732
"3688","pav",270,"obese","second",8,"CSminus",4,0.4934571,1,71.0526360533242
"3689","pav",270,"obese","second",9,"CSminus",5,0.3707822,1,71.0526360533242
"3690","pav",270,"obese","second",10,"CSplus",5,0,0,98.02631772732
"3691","pav",270,"obese","second",11,"CSminus",6,0.4874811,1,71.0526360533242
"3692","pav",270,"obese","second",12,"CSplus",6,0.7601869,1,98.02631772732
"3693","pav",270,"obese","second",13,"CSplus",7,0.7168139,1,98.02631772732
"3694","pav",270,"obese","second",14,"CSminus",7,0.5262596,1,71.0526360533242
"3695","pav",270,"obese","second",15,"CSplus",8,0.6391528,1,98.02631772732
"3696","pav",270,"obese","second",16,"CSminus",8,0.6025899,1,71.0526360533242
"3697","pav",270,"obese","second",17,"CSminus",9,0.7838966,1,71.0526360533242
"3698","pav",270,"obese","second",18,"CSplus",9,0.7544813,1,98.02631772732
"3699","pav",270,"obese","second",19,"CSminus",10,0.6257489,1,71.0526360533242
"3700","pav",270,"obese","second",20,"CSplus",10,0.6991433,1,98.02631772732
"3701","pav",270,"obese","second",21,"CSplus",11,0.4924241,1,98.02631772732
"3702","pav",270,"obese","second",22,"CSminus",11,0.452843,1,71.0526360533242
"3703","pav",270,"obese","second",23,"CSplus",12,0.5133966,1,98.02631772732
"3704","pav",270,"obese","second",24,"CSminus",12,0.6290372,1,71.0526360533242
"3705","pav",270,"obese","second",25,"CSplus",13,0.3772393,1,98.02631772732
"3706","pav",270,"obese","second",26,"CSminus",13,0,0,71.0526360533242
"3707","pav",270,"obese","second",27,"CSplus",14,0,0,98.02631772732
"3708","pav",270,"obese","second",28,"CSminus",14,0.3766912,1,71.0526360533242
"3709","pav",270,"obese","second",29,"CSplus",15,0.551487,1,98.02631772732
"3710","pav",270,"obese","second",30,"CSminus",15,0.4923142,1,71.0526360533242
"3711","pav",270,"obese","second",31,"CSplus",16,0.5205165,1,98.02631772732
"3712","pav",270,"obese","second",32,"CSminus",16,0.4577848,1,71.0526360533242
"3713","pav",270,"obese","second",33,"CSminus",17,0.716803,1,71.0526360533242
"3714","pav",270,"obese","second",34,"CSplus",17,0.472497,1,98.02631772732
"3715","pav",270,"obese","second",35,"CSminus",18,0.7328132,1,71.0526360533242
"3716","pav",270,"obese","second",36,"CSplus",18,0.4800721,1,98.02631772732
"3717","pav",270,"obese","second",37,"CSminus",19,0.4353897,1,71.0526360533242
"3718","pav",270,"obese","second",38,"CSplus",19,0.4381041,1,98.02631772732
"3719","pav",270,"obese","second",39,"CSminus",20,0.4873672,1,71.0526360533242
"3720","pav",270,"obese","second",40,"CSplus",20,0.3075981,1,98.02631772732
"3721","pav",201,"obese","third",1,"CSminus",1,0.7945107,1,41.1184249834661
"3722","pav",201,"obese","third",2,"CSplus",1,0.4984052,1,59.868424534453
"3723","pav",201,"obese","third",3,"CSplus",2,0.5938924,1,59.868424534453
"3724","pav",201,"obese","third",4,"CSminus",2,0.4900023,1,41.1184249834661
"3725","pav",201,"obese","third",5,"CSplus",3,0.3724615,1,59.868424534453
"3726","pav",201,"obese","third",6,"CSminus",3,0.5449683,1,41.1184249834661
"3727","pav",201,"obese","third",7,"CSplus",4,0.3992365,1,59.868424534453
"3728","pav",201,"obese","third",8,"CSminus",4,0.4470968,1,41.1184249834661
"3729","pav",201,"obese","third",9,"CSplus",5,0.6150165,1,59.868424534453
"3730","pav",201,"obese","third",10,"CSminus",5,0.5611371,1,41.1184249834661
"3731","pav",201,"obese","third",11,"CSplus",6,0.4905504,1,59.868424534453
"3732","pav",201,"obese","third",12,"CSminus",6,0.5393052,1,41.1184249834661
"3733","pav",201,"obese","third",13,"CSminus",7,0.6015329,1,41.1184249834661
"3734","pav",201,"obese","third",14,"CSplus",7,0.4027466,1,59.868424534453
"3735","pav",201,"obese","third",15,"CSplus",8,0.5265673,1,59.868424534453
"3736","pav",201,"obese","third",16,"CSminus",8,0,0,41.1184249834661
"3737","pav",201,"obese","third",17,"CSminus",9,0.500183,1,41.1184249834661
"3738","pav",201,"obese","third",18,"CSplus",9,0.6170149,1,59.868424534453
"3739","pav",201,"obese","third",19,"CSminus",10,0.7344467,1,41.1184249834661
"3740","pav",201,"obese","third",20,"CSplus",10,0.7807369,1,59.868424534453
"3741","pav",201,"obese","third",21,"CSminus",11,0.4986678,1,41.1184249834661
"3742","pav",201,"obese","third",22,"CSplus",11,0.9199171,1,59.868424534453
"3743","pav",201,"obese","third",23,"CSplus",12,0,0,59.868424534453
"3744","pav",201,"obese","third",24,"CSminus",12,0,0,41.1184249834661
"3745","pav",201,"obese","third",25,"CSminus",13,0.4197412,1,41.1184249834661
"3746","pav",201,"obese","third",26,"CSplus",13,0,0,59.868424534453
"3747","pav",201,"obese","third",27,"CSminus",14,0,0,41.1184249834661
"3748","pav",201,"obese","third",28,"CSplus",14,0,0,59.868424534453
"3749","pav",201,"obese","third",29,"CSplus",15,0.5865858,1,59.868424534453
"3750","pav",201,"obese","third",30,"CSminus",15,0.5678237,1,41.1184249834661
"3751","pav",201,"obese","third",31,"CSminus",16,0.4839456,1,41.1184249834661
"3752","pav",201,"obese","third",32,"CSplus",16,0,0,59.868424534453
"3753","pav",201,"obese","third",33,"CSplus",17,0.3793807,1,59.868424534453
"3754","pav",201,"obese","third",34,"CSminus",17,0,0,41.1184249834661
"3755","pav",201,"obese","third",35,"CSminus",18,0,0,41.1184249834661
"3756","pav",201,"obese","third",36,"CSplus",18,0.3794647,1,59.868424534453
"3757","pav",201,"obese","third",37,"CSplus",19,0,0,59.868424534453
"3758","pav",201,"obese","third",38,"CSminus",19,0.3887723,1,41.1184249834661
"3759","pav",201,"obese","third",39,"CSminus",20,0.4146426,1,41.1184249834661
"3760","pav",201,"obese","third",40,"CSplus",20,0.5536999,1,59.868424534453
"3761","pav",202,"obese","third",1,"CSminus",1,0.9991308,0,50.0000011973684
"3762","pav",202,"obese","third",2,"CSplus",1,0.7033718,1,61.1842127162396
"3763","pav",202,"obese","third",3,"CSminus",2,0.6619046,1,50.0000011973684
"3764","pav",202,"obese","third",4,"CSplus",2,0.5406581,1,61.1842127162396
"3765","pav",202,"obese","third",5,"CSminus",3,0.6321876,1,50.0000011973684
"3766","pav",202,"obese","third",6,"CSplus",3,0.3996129,1,61.1842127162396
"3767","pav",202,"obese","third",7,"CSplus",4,0.4556481,1,61.1842127162396
"3768","pav",202,"obese","third",8,"CSminus",4,0.6972693,1,50.0000011973684
"3769","pav",202,"obese","third",9,"CSplus",5,0.8402286,1,61.1842127162396
"3770","pav",202,"obese","third",10,"CSminus",5,0.8012415,1,50.0000011973684
"3771","pav",202,"obese","third",11,"CSplus",6,0,0,61.1842127162396
"3772","pav",202,"obese","third",12,"CSminus",6,0.4212481,1,50.0000011973684
"3773","pav",202,"obese","third",13,"CSminus",7,0.7651969,1,50.0000011973684
"3774","pav",202,"obese","third",14,"CSplus",7,0.6459177,1,61.1842127162396
"3775","pav",202,"obese","third",15,"CSminus",8,0,0,50.0000011973684
"3776","pav",202,"obese","third",16,"CSplus",8,0.5425966,1,61.1842127162396
"3777","pav",202,"obese","third",17,"CSplus",9,0.5889909,1,61.1842127162396
"3778","pav",202,"obese","third",18,"CSminus",9,0.5489005,1,50.0000011973684
"3779","pav",202,"obese","third",19,"CSminus",10,0.4315785,1,50.0000011973684
"3780","pav",202,"obese","third",20,"CSplus",10,0.5018237,1,61.1842127162396
"3781","pav",202,"obese","third",21,"CSplus",11,0,0,61.1842127162396
"3782","pav",202,"obese","third",22,"CSminus",11,0,0,50.0000011973684
"3783","pav",202,"obese","third",23,"CSplus",12,0.6172248,1,61.1842127162396
"3784","pav",202,"obese","third",24,"CSminus",12,0,0,50.0000011973684
"3785","pav",202,"obese","third",25,"CSminus",13,0.5180023,1,50.0000011973684
"3786","pav",202,"obese","third",26,"CSplus",13,0.7658887,1,61.1842127162396
"3787","pav",202,"obese","third",27,"CSplus",14,0.443715,1,61.1842127162396
"3788","pav",202,"obese","third",28,"CSminus",14,0.6058209,1,50.0000011973684
"3789","pav",202,"obese","third",29,"CSminus",15,0.4639771,1,50.0000011973684
"3790","pav",202,"obese","third",30,"CSplus",15,0.8001953,1,61.1842127162396
"3791","pav",202,"obese","third",31,"CSminus",16,0.4730718,1,50.0000011973684
"3792","pav",202,"obese","third",32,"CSplus",16,0,0,61.1842127162396
"3793","pav",202,"obese","third",33,"CSplus",17,0.9612237,1,61.1842127162396
"3794","pav",202,"obese","third",34,"CSminus",17,0.471099,1,50.0000011973684
"3795","pav",202,"obese","third",35,"CSminus",18,0.5825696,1,50.0000011973684
"3796","pav",202,"obese","third",36,"CSplus",18,0.7997514,1,61.1842127162396
"3797","pav",202,"obese","third",37,"CSminus",19,0.4861884,1,50.0000011973684
"3798","pav",202,"obese","third",38,"CSplus",19,0.8075859,1,61.1842127162396
"3799","pav",202,"obese","third",39,"CSplus",20,0,0,61.1842127162396
"3800","pav",202,"obese","third",40,"CSminus",20,0.0001603654,1,50.0000011973684
"3801","pav",203,"obese","third",1,"CSplus",1,0.4788647,1,66.1184243847819
"3802","pav",203,"obese","third",2,"CSminus",1,0.5584008,1,56.5789540799863
"3803","pav",203,"obese","third",3,"CSminus",2,0.4936913,1,56.5789540799863
"3804","pav",203,"obese","third",4,"CSplus",2,0.4713707,1,66.1184243847819
"3805","pav",203,"obese","third",5,"CSminus",3,0.5574088,1,56.5789540799863
"3806","pav",203,"obese","third",6,"CSplus",3,0.4275414,1,66.1184243847819
"3807","pav",203,"obese","third",7,"CSminus",4,0.3873639,1,56.5789540799863
"3808","pav",203,"obese","third",8,"CSplus",4,0.4628353,1,66.1184243847819
"3809","pav",203,"obese","third",9,"CSminus",5,0.5360713,1,56.5789540799863
"3810","pav",203,"obese","third",10,"CSplus",5,0.5950133,1,66.1184243847819
"3811","pav",203,"obese","third",11,"CSminus",6,0.294864,1,56.5789540799863
"3812","pav",203,"obese","third",12,"CSplus",6,0.4384717,1,66.1184243847819
"3813","pav",203,"obese","third",13,"CSplus",7,0.3378591,1,66.1184243847819
"3814","pav",203,"obese","third",14,"CSminus",7,0.6423801,1,56.5789540799863
"3815","pav",203,"obese","third",15,"CSplus",8,0.389263,1,66.1184243847819
"3816","pav",203,"obese","third",16,"CSminus",8,0.6071329,1,56.5789540799863
"3817","pav",203,"obese","third",17,"CSminus",9,0.3406312,1,56.5789540799863
"3818","pav",203,"obese","third",18,"CSplus",9,0.2797596,1,66.1184243847819
"3819","pav",203,"obese","third",19,"CSminus",10,0.3671252,1,56.5789540799863
"3820","pav",203,"obese","third",20,"CSplus",10,0.4218191,1,66.1184243847819
"3821","pav",203,"obese","third",21,"CSminus",11,0.393462,1,56.5789540799863
"3822","pav",203,"obese","third",22,"CSplus",11,0,0,66.1184243847819
"3823","pav",203,"obese","third",23,"CSplus",12,0.29493,1,66.1184243847819
"3824","pav",203,"obese","third",24,"CSminus",12,0.4824204,1,56.5789540799863
"3825","pav",203,"obese","third",25,"CSminus",13,0.3885358,1,56.5789540799863
"3826","pav",203,"obese","third",26,"CSplus",13,0.31769,1,66.1184243847819
"3827","pav",203,"obese","third",27,"CSminus",14,0.3981457,1,56.5789540799863
"3828","pav",203,"obese","third",28,"CSplus",14,0.2769618,1,66.1184243847819
"3829","pav",203,"obese","third",29,"CSplus",15,0.3227727,1,66.1184243847819
"3830","pav",203,"obese","third",30,"CSminus",15,0.4754139,1,56.5789540799863
"3831","pav",203,"obese","third",31,"CSminus",16,0.5450855,1,56.5789540799863
"3832","pav",203,"obese","third",32,"CSplus",16,0.4167935,1,66.1184243847819
"3833","pav",203,"obese","third",33,"CSplus",17,0.3464532,1,66.1184243847819
"3834","pav",203,"obese","third",34,"CSminus",17,0.5046938,1,56.5789540799863
"3835","pav",203,"obese","third",35,"CSminus",18,0,0,56.5789540799863
"3836","pav",203,"obese","third",36,"CSplus",18,0.3681734,1,66.1184243847819
"3837","pav",203,"obese","third",37,"CSplus",19,0.4212918,1,66.1184243847819
"3838","pav",203,"obese","third",38,"CSminus",19,0.4521776,1,56.5789540799863
"3839","pav",203,"obese","third",39,"CSplus",20,0.7164904,1,66.1184243847819
"3840","pav",203,"obese","third",40,"CSminus",20,0,0,56.5789540799863
"3841","pav",204,"obese","third",1,"CSminus",1,0.3278661,1,50.0000011973684
"3842","pav",204,"obese","third",2,"CSplus",1,0.2879436,1,63.4868480212086
"3843","pav",204,"obese","third",3,"CSminus",2,0.423793,1,50.0000011973684
"3844","pav",204,"obese","third",4,"CSplus",2,0.3293087,1,63.4868480212086
"3845","pav",204,"obese","third",5,"CSplus",3,0.351514,1,63.4868480212086
"3846","pav",204,"obese","third",6,"CSminus",3,0.3493047,1,50.0000011973684
"3847","pav",204,"obese","third",7,"CSminus",4,0.3380241,1,50.0000011973684
"3848","pav",204,"obese","third",8,"CSplus",4,0.2908482,1,63.4868480212086
"3849","pav",204,"obese","third",9,"CSminus",5,0.3596325,1,50.0000011973684
"3850","pav",204,"obese","third",10,"CSplus",5,0.3556403,1,63.4868480212086
"3851","pav",204,"obese","third",11,"CSminus",6,0.3037556,1,50.0000011973684
"3852","pav",204,"obese","third",12,"CSplus",6,0.3103599,1,63.4868480212086
"3853","pav",204,"obese","third",13,"CSplus",7,0.3531411,1,63.4868480212086
"3854","pav",204,"obese","third",14,"CSminus",7,0.3097294,1,50.0000011973684
"3855","pav",204,"obese","third",15,"CSplus",8,0.357972,1,63.4868480212086
"3856","pav",204,"obese","third",16,"CSminus",8,0.3904007,1,50.0000011973684
"3857","pav",204,"obese","third",17,"CSminus",9,0.4486484,1,50.0000011973684
"3858","pav",204,"obese","third",18,"CSplus",9,0.6211791,1,63.4868480212086
"3859","pav",204,"obese","third",19,"CSminus",10,0.4004565,1,50.0000011973684
"3860","pav",204,"obese","third",20,"CSplus",10,0.3857927,1,63.4868480212086
"3861","pav",204,"obese","third",21,"CSminus",11,0.3811096,1,50.0000011973684
"3862","pav",204,"obese","third",22,"CSplus",11,0.3768153,1,63.4868480212086
